Time,Amount,Class,Prediction,Actual,Correct,time_delta,day_of_week,hour_of_day,amount_normalized,avg_transaction_value,transaction_type,card_present,international,online_purchase,repeat_merchant,high_risk_merchant,location_variance,merchant_category,device_type,distance_from_home,velocity_24h,velocity_1week,customer_age,previous_fraud_merchant,card_age_days,customer_tenure,purchase_frequency,decline_rate,payment_method,authentication_method,ip_risk_score,browser_fingerprint,Fraud_Probability,spending_rate,amount_deviation,unusual_hour,intl_high_risk,timing_risk,high_value_transaction,velocity_ratio,distance_merchant_risk,Unnamed: 30
76,86.43,0,Normal,Normal,True,43.81206482502493,4.0,20.0,-0.0206859147419836,541.4810092433995,1,1,1,0,1,0,22.46754497668264,15.350554597790966,3.188459170491033,200.6354267856813,18.8895984413463,17.05652850234099,69.66821818413567,0.3741425392338168,656.5365693219352,1189.012189340307,23.613459761701343,0.2048784056228884,3.017206564515324,2.5933524903103744,0.3613129597170559,0.4292247339789696,0.027191751583826,1.1224675324675326,541.5016951581415,0.0,0,0.0,0.0,7.749111742702193,0.0,
77,11.83,0,Normal,Normal,True,41.77221310938971,4.0,20.0,-0.2641860633632934,965.9830668728356,0,1,1,0,1,0,33.524696432563246,14.533379024170584,3.444042864726971,113.23183451133728,19.99999999990096,42.791418376746144,62.68471028742651,0.3227557372118684,543.7734543418599,1654.7109128238635,24.515829424491837,0.1231708545761903,2.336117604073239,1.751722888242504,0.3675666869072359,0.5166073008733552,0.0648568334690687,0.15166666666666667,966.2472529361988,0.0,0,0.0,0.0,3.271148918796811,0.0,
77,49.95,0,Normal,Normal,True,41.52734903591934,5.0,20.0,-0.1397594458640396,362.71392438531416,1,0,0,1,0,0,14.350710379022663,16.685455048291935,2.6548497534156863,32.54725582786123,18.62444939892852,38.52736506149144,74.43066362244494,0.4400411285207544,615.1899866178934,835.0866198170246,28.44840312286771,0.0555953204551346,2.959413149295805,3.921840990639316,0.2965582767635164,0.2729276390931375,0.0717920978541406,0.6403846153846154,362.8536838311782,0.0,0,0.5,0.0,3.3832436471824336,0.0,
77,9.12,0,Normal,Normal,True,50.71038794826909,4.0,21.0,-0.2730317121939066,357.25820593154776,1,0,0,0,0,1,24.56422349059595,14.393502705855797,2.7283458137233287,216.9156042116084,19.508100634612944,36.44198406882742,73.09944194755181,0.5091521815459283,618.3517501732297,1030.0183123047946,22.972534285283928,0.3045017084346451,2.669697102105512,2.382551402518403,0.3538324466749069,0.4031447930377241,0.0008123519603736,0.11692307692307691,357.5312376437417,0.0,0,0.0,0.0,3.746516067071377,0.0,
78,104.94,0,Normal,Normal,True,48.34689307448755,4.0,21.0,0.0397321516250463,221.38978280472568,1,0,0,0,0,1,12.396802741520114,13.257391001039572,2.360489227699491,169.70622950127515,19.53640760260784,23.544801507611275,66.78716159816489,0.3304744567538719,456.9254394366724,1780.5940630664484,21.764701170269763,0.3828833062106258,2.388322805792259,3.9999999997676063,0.3143943974386013,0.4024197305718266,0.0743338697615002,1.3283544303797468,221.35005065310062,0.0,0,0.0,0.0,5.806555951741509,0.0,
78,4.68,0,Normal,Normal,True,52.35573835807196,3.0,22.0,-0.2875242143370516,282.7542331706761,1,0,0,1,0,1,46.634155354441006,15.39399441620252,3.106171205035684,8.241456872282352,19.10915073150067,45.147160669829454,74.42581357311087,0.7863576183334767,677.2666075331886,968.3535109176544,21.468754584712816,0.1212022437109154,2.83105020490769,2.317824876186984,0.4435346597412495,0.5545259153220883,0.0324378072046769,0.05924050632911392,283.04175738501317,0.0,0,0.0,0.0,2.9623860378802584,0.0,
8528,1.0,1,Fraud,Fraud,True,61.29519393481205,4.0,12.0,-0.2995360179151538,592.8240627613734,0,1,0,1,0,0,62.56926083893961,9.628474645353144,1.5625225657880548,584.6582628464988,12.07781551119252,35.8633564863778,48.04319826727048,0.9999999999793928,717.4297540613044,2188.522469444911,29.999999998922576,0.2975806503738742,1.0,3.0504134015942688,0.5607602118601988,0.5453498005790823,0.8517520646284382,0.00011724703951225231,593.1235987792885,0.0,0,0.0,0.0,2.3569520032636,0.0,
8614,1.0,1,Normal,Fraud,False,29.61865274740146,4.0,10.0,-0.2995360179151538,327.8414254775513,0,1,0,1,0,0,48.38020830617169,10.239961716725068,1.470293600933134,577.1514991058053,11.596197601906084,23.721836924476516,53.153225343332544,0.607433262425522,707.6904038133773,2054.31475128642,22.82506656305069,0.2838572389342079,3.2163071293950134,2.9892714604678834,0.497993863062274,0.6055175748007698,0.7867534478269042,0.00011607661056297156,328.14096149546646,0.0,0,0.0,0.0,3.420874924114443,0.0,
8757,1.0,1,Fraud,Fraud,True,33.32416000746428,3.0,9.0,-0.2995360179151538,322.6080624613703,0,1,0,1,0,0,48.99430300073128,10.248113421855226,1.4754567988432885,574.3598289920824,11.683809043394731,23.74101103402881,53.37634801326221,0.6088393849677909,679.7979593901426,2081.9225252409915,22.6990619072056,0.2836087820521464,3.179184871571204,2.980870223681783,0.4548844799387144,0.5616382011353268,0.7984883716107773,0.00011418131993605846,322.90759847928547,0.0,0,0.0,0.0,3.4439373969706364,0.0,
8808,1.1,1,Fraud,Fraud,True,0.0,5.0,12.0,-0.2992096102092271,595.2344342029875,0,1,0,1,0,0,61.51881520936019,10.7149945624495,2.269204355704116,461.3658629788383,9.715105409079973,19.13542846120196,32.518241906645834,0.8923320061595444,600.0286606295356,1856.8139143439428,24.09170103195015,0.2174397861658281,2.960592344779552,1.2859418266499327,0.0,0.8937533220323765,0.8586894415694437,0.00012487228970371213,595.5336438131967,0.0,0,0.5,0.0,3.552618101793846,0.0,
8878,1.0,1,Fraud,Fraud,True,23.66568762042889,2.0,9.0,-0.2995360179151538,355.68109301607785,0,1,0,1,0,1,78.39137128964566,14.166857015234523,1.0028513864425652,633.0836798886647,8.210864685459667,8.079805931728721,60.18748825769576,0.2488319673468787,687.4110864417302,2162.7844178025985,18.68513849913036,0.2017226478283307,4.231180130022273,3.2325818184163078,0.4107661045897106,0.6079439834227731,0.8856568411198982,0.00011262529564140106,355.980629033993,0.0,0,0.0,0.0,7.10738618973276,1.0,
8886,1.0,1,Fraud,Fraud,True,25.190016054135995,2.0,9.0,-0.2995360179151538,350.6758527557876,0,1,0,0,0,1,78.52368309643025,14.158290921657253,1.0,630.7460488909692,8.27374639757023,8.1678219048541,60.28678594447427,0.248137455591742,689.3271541899168,2140.9444720785423,18.49507036023953,0.2010752452078786,4.235411045674056,3.262256344052666,0.4533235451059244,0.6100226706031316,0.8783916734085098,0.00011252391133115787,350.9753887737028,0.0,0,0.0,0.0,7.0847078330356945,1.0,
9064,1809.68,1,Fraud,Fraud,True,13.532080766575602,4.0,17.0,5.604134877639678,619.4373366142031,1,0,0,1,0,0,65.84230753431753,1.0,4.99999999994087,453.01181338984566,15.328310979943986,33.10611846250134,62.14452114091398,0.8764411175460098,1.0,1.0,0.0,0.3064929709143437,2.677969522500162,2.9610804207023245,0.957128599848433,0.0213731980088902,0.965142907561348,0.19963375620518478,613.8332017365634,0.0,0,0.0,1.0,3.2403525201384085,0.0,
11080,1.0,1,Fraud,Fraud,True,30.15648386070492,0.0,0.0,-0.2995360179151538,420.4828095181674,0,1,0,0,0,0,99.99999999917758,11.0650408522264,1.1667210229394405,999.9999999925362,0.0,17.21111912196024,18.0,0.4490735073257392,905.73169272198,3265.657732775573,15.667538387661256,0.0,4.999999999889197,3.877729449926692,0.9999999999679672,0.9999999999512972,0.986,9.024456276509341e-05,420.7823455360826,0.0,0,0.5,0.0,0.0,0.0,
4518,0.01,,Normal,Normal,True,42.97311182254762,4.0,16.0,-0.5469427334502927,771.1019382980929,1,1,0,0,1,0,22.34960190106626,12.3876124841874,1.8918294353248082,611.2834760014757,19.999999999828923,13.723467341749348,70.16772945980736,0.15077106434992948,203.35918214636948,1063.3740815903495,13.032181608252746,0.2803808412020488,1.0,2.6673783946926446,0.5031180695850449,0.6799924421735513,0.237501425186872,2.2128789555211332e-06,771.6488810315432,0.0,0,0.0,0.0,10.19630261040813,0.0,
4519,96.27,,Normal,Normal,True,69.95511231863519,4.0,19.0,0.8079281608677111,50.0,0,0,1,1,1,1,24.201739133466006,8.833602518866273,1.8420493350564064,326.0031186826868,17.5714451770085,21.505461306039987,60.57348460659321,0.2108204101365446,234.80159231603884,1.0,19.120408685250244,0.330141139001722,2.3890091966447398,3.5236463315998483,0.37793316907933794,0.6046112872504869,0.4548022446758859,0.02129867256637168,49.19207183913229,0.0,1,0.0,0.0,5.71762173045839,0.0,
4519,7.58,,Normal,Normal,True,37.634557938542486,6.0,15.0,-0.440394087387678,904.7807065049586,1,1,0,0,1,0,0.0,10.14022066618244,1.7871710635264764,380.55592355561896,17.93481902978456,31.12921575174021,63.386331364627154,0.3310315187019225,498.62757851134097,1030.2425675832596,7.9390242817917205,0.3350412438296731,2.513324435024665,2.17082507115904,0.6104939477876336,0.7847919330620835,0.2300161185884806,0.001676991150442478,905.2211005923463,0.0,0,0.5,0.0,4.032080655192506,0.0,
4520,9.06,,Normal,Normal,True,71.08018534373633,5.0,17.0,-0.4195629121997427,428.7361053421156,0,1,0,0,0,1,31.926355526466203,18.512859130964966,4.549310530212059,341.88997013633355,18.825794656262815,22.581770668452087,70.52838022212799,0.37779808789039315,360.67459849504337,643.2957263518925,9.434024837528725,0.48125626381118086,4.999999999719099,1.375513253972564,0.4080496801400391,0.5911160309933732,0.22562052906667485,0.0020039814200398143,429.15566825431534,0.0,0,0.5,0.0,5.833897051240907,0.0,
4521,183.93,,Normal,Normal,True,68.90774767904895,5.0,16.0,2.041753037201767,407.6869099804401,1,0,1,1,1,1,4.42188587938564,9.130560981772812,1.3200477789250133,340.79766828200445,18.76369586280888,30.130584313137472,53.980195111380375,0.34316870954907036,293.5143890480705,500.2331407037902,5.644739273830782,0.33456332173802905,4.300255503006817,2.208557038970865,0.386951377957244,0.6068722734939145,0.45113184962357056,0.04067448031844317,405.6451569432383,0.0,1,0.5,0.0,4.358208331329539,0.0,
4522,113.2,,Normal,Normal,True,68.36205839862454,5.0,16.0,1.0462199148756461,323.4381774722043,0,1,1,0,0,0,17.281859041635002,15.871451856703679,4.744499679100549,336.92540487642134,17.834456015822624,23.08712424265208,72.68816568314585,0.47831597145125976,542.8692673799088,591.7443271803603,12.059863738009064,0.49999999997424854,3.2130287629644827,3.9999999997938973,0.37328864296878,0.5993177481045731,0.3794919565199084,0.02502763652443069,322.3919575573287,0.0,0,0.5,0.0,5.405755628533064,0.0,
4522,122.0,,Normal,Normal,True,38.709830125829384,5.0,17.0,1.1700809565336394,355.1003196355694,0,0,0,0,1,1,42.91335614719851,11.340367707746847,3.3656493251203967,305.3895143800192,18.523873565631227,12.701878278703182,68.8261693472574,0.7314258964030395,1.0,3649.9999998737935,2.6931968335121135,0.0,2.579520577654229,1.7945725507178376,0.5730249319169757,0.6475009890819382,0.403585914884535,0.026973247844351095,353.93023867903577,0.0,0,0.5,0.0,10.202876455013925,0.0,
4524,119.14,,Normal,Normal,True,66.72320961595977,3.0,21.0,1.1298261179947915,152.61705466294228,1,0,0,1,0,0,77.95647436633001,13.074082843711963,1.9456894551772754,345.7908106953675,19.2044732966831,22.74514679631119,76.90335900939994,0.0,431.6716478648709,493.86254395345344,15.717721341690181,0.30094887207095594,3.3035232404418746,1.3296011763853859,0.3728661526365108,0.6112178718954877,0.40949998231980456,0.026329281767955803,151.4872285449475,0.0,0,0.0,0.0,5.908511151948839,0.0,
4526,11.72,,Normal,Normal,True,45.032677286457776,4.0,18.0,-0.3821230973349402,821.1646893510772,0,1,0,1,0,1,25.181914820649,16.75601686517504,4.99999999993555,418.22592699079496,18.234896744283475,49.99999999900001,73.88763024824544,0.6640539864645759,578.3106409637315,1203.7564219418007,4.9056789221825845,0.4963487058897936,2.662659220303504,3.5889251737420933,0.3252416436799064,0.6417469583714075,0.29013694743156837,0.0025889109785730067,821.5468124484121,0.0,0,0.0,0.0,2.552528190304094,0.0,
4528,300.0,,Normal,Normal,True,62.382046683482685,6.0,14.0,3.675452026433958,669.3349437250552,0,0,1,0,1,0,15.26015451622578,8.048973340020837,1.8749042456651708,466.89393106337616,18.404015829564745,40.358225517440566,66.31249531799122,0.3335878980428988,669.16154806879,1135.5454207582425,6.889674171065893,0.3430184625746768,2.860057967129981,1.9480353272132644,0.39895005364593294,0.6312791516834566,0.412135152691403,0.0662397880326783,665.6594916986212,0.0,0,0.5,0.0,3.1915617751544723,0.0,
4529,6.99,,Normal,Normal,True,69.96565017947503,5.0,17.0,-0.4486984072261116,639.6119309560662,0,0,1,0,1,0,39.585438197667436,11.251859032691657,2.135009745292707,336.1230187889941,18.238432748724634,22.660956493505534,66.79954556125816,0.2559475315867123,286.08891458493656,797.0698239383144,11.685033851084832,0.2557055426165354,3.926685480872775,3.0138905924583987,0.3966982355068128,0.5878813553692919,5.80508419112391e-10,0.001543046357615894,640.0606293632923,0.0,0,0.5,0.0,5.63213668058919,0.0,
4530,7.48,,Normal,Normal,True,71.11712438553586,4.0,18.0,-0.4418015992247006,323.7312458614281,1,0,1,1,0,1,32.56474967993918,12.487683979103185,2.102830320973962,593.965217256447,19.10187731218446,27.827306202277992,76.1285876859458,0.40417211636376654,363.6026313703596,552.9142907353698,14.109498586146431,0.09315941330150791,3.338464221329314,2.311035116138928,0.3811696722271663,0.5844298832300786,0.14769139309656854,0.001650849702052527,324.17304746065275,0.0,1,0.0,0.0,4.803897040349006,0.0,
4531,19.99,,Normal,Normal,True,39.2728330737717,4.0,16.0,-0.265721868413167,666.8371704710115,1,1,0,0,1,1,26.737076998195413,13.27479485828572,1.7651954959206524,568.8262960885216,18.72480384286262,7.919640962179467,70.9953755594859,0.2658726830311546,358.2029709835144,1000.747901189816,9.21259049889445,0.3660635467477737,2.890876120717732,2.578633402828128,0.40416899719316246,0.6439034357365775,0.1073261266433353,0.004410856134157105,667.1028923394247,0.0,0,0.0,0.0,16.5358349804706,0.0,
4532,1.0,,Normal,Normal,True,68.4722161124608,4.0,19.0,-0.5330083662637684,838.2674598810613,0,1,1,1,0,1,60.05966546882884,11.704743694122527,2.9125344258499553,621.5622794826949,18.00746059907072,20.261398700213185,76.19512209889615,0.06397033012412341,319.19967478709617,1090.5307864173153,11.019313186756708,0.15371953001203129,3.518000072344661,2.329367586128739,0.42249081201223504,0.5951946534189494,0.28079886607676185,0.00022060445621001543,838.800468247325,0.0,1,0.0,0.0,6.219150612631732,0.0,
4534,6.99,,Normal,Normal,True,71.52645653994813,5.0,17.0,-0.4486984072261116,385.57591115567783,0,1,0,1,0,1,21.325418251869742,17.65096079109206,4.413376247915087,430.2758234083132,19.025294519423316,37.49757030947151,76.12757732989633,0.32390340372310766,403.9642525156148,675.1908705338338,14.542846164506896,0.4824286283421986,3.6672651914888212,2.555825869437929,0.388385291580958,0.592206634966778,0.2491735310181371,0.0015413450937155457,386.02460956290395,0.0,0,0.5,0.0,3.550955537872948,0.0,
4536,6.0,,Normal,Normal,True,45.58007113578705,4.0,22.0,-0.46263277441263584,654.2354370189839,1,0,0,1,1,1,29.85963342201992,13.901512202818909,2.497972903859418,286.23349570373955,17.274496059818656,37.733350426739385,56.66649678676358,0.2568412639030578,303.0218713269885,507.8295665406802,7.812000202664827,0.023037207582960517,1.8369340289157694,1.5848205502628827,0.21186440566402445,0.4603605042260018,0.16305575595274868,0.0013224597751818382,654.6980697933966,0.0,0,0.0,0.0,3.2040368213713406,0.0,
4537,0.0,,Normal,Normal,True,69.07859403341301,4.0,19.0,-0.5470834846339949,767.2105993475685,0,1,1,0,0,1,60.87273270528336,10.925635936429208,2.58779345240732,545.5954848637593,18.312162694171544,18.86902158918449,78.4781133172248,0.1470848650070322,296.22660614607355,1040.1105730698848,10.469572080704715,0.2233241116280251,3.623575628925713,2.276670538336953,0.4120424351438616,0.5957507021947687,0.2481357167287047,0.0,767.7576828322025,0.0,1,0.0,0.0,6.7908980848299,0.0,
4537,15.0,,Normal,Normal,True,69.9472800488426,5.0,17.0,-0.33595670908059727,653.41326462425,1,0,0,0,1,0,42.79639719049679,11.978941658554385,1.8889550988332897,376.07904599921926,19.600494747532927,37.05822180427275,69.9360733411559,0.12992192908529807,244.36499066880617,935.6499466161201,11.474716635242238,0.2356536160007365,4.1003127414148715,1.4386235594306291,0.4060605274312592,0.5934874354342442,0.0931361302105117,0.0033054208902600266,653.7492213333306,0.0,0,0.5,0.0,3.7016765731836023,0.0,
4540,293.5,,Normal,Normal,True,34.377110429267596,4.0,18.0,3.5839637570274854,821.6235541078275,1,1,0,1,1,1,67.02996455973448,8.463416481286952,3.135788914690149,524.4567964679477,18.855598942956487,26.649931816955096,74.60673313075137,0.5445291209237603,897.7286670463885,1328.3581142574558,26.031020972784553,0.21822057023930133,3.3505551426286506,2.8846585292272042,0.4595486972281924,0.6490744009754283,0.44593179865626964,0.06463334067386038,818.0395903508,0.0,0,0.0,0.0,4.951402265910584,0.0,
4541,5.29,,Normal,Normal,True,32.59191239391005,5.0,16.0,-0.4726261084554967,434.96652535483986,0,1,1,1,1,1,49.621131434189834,9.140136911743554,2.5303019790794457,497.9198744153277,18.29415688654471,0.0,64.42907611243777,0.711429674817644,434.3621522481525,516.5437321972429,13.283490327935446,0.36031737299583,2.685073502081452,1.1800784180294939,0.5284010221519637,0.6484680197506868,0.4820657887999661,0.0011646851607221489,435.43915146329533,0.0,1,0.5,0.0,18294.156886544708,0.0,
4543,10.0,,Normal,Normal,True,71.01634587681338,5.0,17.0,-0.4063323009317298,534.5199536466143,0,1,0,0,0,1,35.20294395798166,12.251366556104573,2.464799743237948,390.0193623433137,18.70700409968972,14.970851086266435,72.65459772918622,0.505035287957744,305.1525229624951,719.8269659006189,5.825268776368396,0.01797872682037986,4.399064893912529,3.0702256454648884,0.38384965303425056,0.5755306201815044,0.16247988813157122,0.0022007042253521128,534.926285947546,0.0,0,0.5,0.0,8.742844880992205,0.0,
4544,1.17,,Normal,Normal,True,41.14205461521159,4.0,17.0,-0.5306155961408299,499.55581142632485,1,0,1,1,1,0,35.639255750941054,13.693485351927198,2.1652816436293536,552.6435943839044,18.8053743959628,43.16688932210052,65.10784062215438,0.3501850194816504,400.2290289842171,734.2107666668126,10.688231206853276,0.2518865410514747,1.9368023192257642,2.6722533225047598,0.3856091607276719,0.623641481016433,0.06434655709845605,0.0002574257425742574,500.08642702246567,0.0,0,0.0,0.0,3.0490100113439373,0.0,
4545,0.99,,Normal,Normal,True,71.54109634418819,5.0,17.0,-0.5331491174474706,554.7109044156979,1,0,1,1,1,0,37.49545033858113,11.986145505478799,2.151487217104637,162.03127014222653,17.9713756987775,20.339616767304015,70.28725830073788,0.40961623954430193,330.2443565635732,693.2533777112062,7.335628463764471,0.12520217692309765,4.489692498567087,3.057495077777234,0.39030614298352506,0.5846414302647595,0.10889605045179818,0.0002177738671359437,555.2440535331453,0.0,0,0.5,0.0,6.182827903536088,0.0,
4547,3.99,,Normal,Normal,True,33.65492818792871,4.0,18.0,-0.4909237623367911,429.3152250331998,1,0,1,1,1,0,29.184142364280756,13.768816291550278,1.789858185901354,483.8869148942797,17.20465562413719,35.72285170416691,71.54599493218537,0.20320645405732554,316.5481217839232,461.87121174564595,27.353981380159034,0.23170875663530763,2.280870819009292,2.2409739770843102,0.43679950116674116,0.6727393169387891,0.08497416388588896,0.0008773087071240106,429.80614879553656,0.0,0,0.0,0.0,3.3706434150947,0.0,
4549,0.12,,Normal,Normal,True,47.06691676072003,4.0,17.0,-0.5453944704295678,449.9023247334453,1,0,1,1,0,1,36.31753229292835,14.413880036020837,2.2132511863477875,294.0377452188388,17.801237000761475,37.221705060799344,71.6831338111537,0.48552956322649177,559.2810001449849,605.5733849781936,3.1044032245846362,0.1044288533302863,3.2475335896350876,1.077300296219557,0.36854078430903,0.4983209209034311,0.17377673578787955,2.6373626373626374e-05,450.4477192038749,0.0,1,0.0,0.0,3.347112364016639,0.0,
4550,29.97,,Fraud,Normal,False,44.448283019170816,5.0,16.0,-0.1252521870783064,877.3385972816606,1,0,1,1,0,1,13.944202100256756,12.183328235711302,1.9821736537517167,670.4426752737949,17.092296475179108,11.513005706399564,72.13726158613207,0.23734679469503112,421.21965972506445,1030.0656025658886,5.272203364476257,0.3860803020593966,1.636685186895647,3.8499586885334107,0.20148708941988508,0.3935950489874572,0.6393556575345826,0.006585365853658536,877.4638494687389,0.0,1,0.5,0.0,10.385938894091717,1.0,
4551,10.0,,Normal,Normal,True,44.94559054961455,4.0,18.0,-0.4063323009317298,681.8239201152147,1,0,0,0,1,1,38.34250782111353,12.914481127620936,1.8235228386029334,349.8659742089839,18.865143872413835,36.9015813826321,68.50547829661166,0.41714799240751016,400.6321330102943,948.2903291592373,0.0,0.31956644141648605,3.705694689814636,1.5396077592984634,0.23017634550779253,0.4860508079341871,0.009233801404759157,0.0021968365553602814,682.2302524161464,0.0,0,0.0,0.0,3.5779215065967778,0.0,
4552,59.95,,Normal,Normal,True,71.55092764247502,4.0,19.0,0.2967198616610844,922.4562975774961,0,0,0,1,1,0,20.82239845851314,8.722517849252474,2.102106561218378,270.7624781532791,17.060192255982834,27.503468060312812,79.9999999993286,0.4379099407522187,522.8139413622996,1267.249349658639,6.517487567964317,0.20957580127410025,3.9610948406971547,2.0026223656437256,0.41634418510965776,0.6021709536051042,0.11366444677544796,0.013167142543377993,922.159577715835,0.0,0,0.0,0.0,4.3409419836138525,0.0,
4553,17.99,,Normal,Normal,True,10.760901110056862,5.0,23.0,-0.29387210515362,327.78381120191995,1,1,0,1,1,0,23.23742508299719,10.57354469630124,1.7524420415241466,449.73711170748703,17.431097773959593,36.61189369588922,71.77991369836961,0.13242359586124952,993.7658451031324,227.8603708450816,20.583854573004007,0.21882395561939375,3.24923338320856,2.30184820386782,0.7612456281862409,0.8075288607845172,0.40127868314817006,0.0039503732981993845,328.0776833070736,0.0,0,1.0,0.0,3.3320964153380377,0.0,
4554,0.89,,Normal,Normal,True,48.782171933611096,4.0,17.0,-0.5345566292844933,339.60783912330703,1,0,0,0,1,1,26.81545329261374,12.929492785437033,1.9015558641699202,637.9015254079229,18.44792502198034,27.495647137592737,76.08729867891654,0.37024071050377994,419.5166458148139,561.2966780626289,11.644732823326214,0.200977798709818,1.9693462019307755,2.2108431058494586,0.5034074455594271,0.6344073930186088,0.23352089068507464,0.00019538968166849617,340.14239575259154,0.0,0,0.0,0.0,4.695383484644649,1.0,
35906,9.13,,Fraud,Normal,False,5.199182303169343,0.0,0.0,-0.41857765391382684,949.1467795435456,0,1,0,1,0,0,98.44877498544268,1.1756183623527026,1.6103621863359276,942.2118962738501,2.269924505494694,42.17144859381038,21.747220397594337,0.9024515294141822,963.6756099884233,3061.520208777304,8.765652456484624,0.2358034646065736,2.648479382385707,2.8745247924732773,0.8184200863388326,0.9323776816011833,0.843083594861041,0.0002542679700336982,949.5653571974594,0.0,0,0.5,0.0,0.37672015136172204,0.0,
69,0.76,,Normal,Normal,True,29.330806592948502,4.0,21.0,-0.5363863946726228,351.0703314021041,1,0,1,1,0,1,20.926843227991515,16.319283475241804,2.062226980020469,212.45649964663423,11.46193574176499,38.74730575473716,73.34541851793122,0.3672886324055124,455.08692644440123,3543.245852829145,5.076561128881237,0.0415532699385939,2.7994463119689774,2.5463594589257914,0.0,0.0,0.42793546094455237,0.010857142857142857,351.6067177967767,0.0,1,0.0,0.0,2.070313185330317,0.0,
69,9.47,,Normal,Normal,True,23.078933240732365,4.0,23.0,-0.4137921136679499,244.82051812373214,1,0,1,0,0,1,8.98051522566337,19.999999999725578,4.335840924800758,323.8729420357091,14.147731557630411,44.55353450442535,74.90559331202564,0.412956848183408,341.696517293136,1203.629185938183,29.999999996705903,0.47468997162459675,3.1570567948445953,2.197461454891732,0.3441566632171346,0.42320009817012283,0.49831545542660716,0.1352857142857143,245.23431023740008,0.0,1,0.5,0.0,2.222462589482128,0.0,
70,21.8,,Normal,Normal,True,47.79147986544508,4.0,16.0,-0.24024590416305697,945.9682394150603,0,1,1,0,0,0,26.057774210571242,10.704868049255866,2.491111260061122,0.0,14.459087163440751,15.730349469306557,68.09375416120707,0.17999338311834695,287.180937862208,1252.8966915248177,10.18451297844083,0.2756702779778436,1.8986543702868715,3.168624490209999,0.4401884461763878,0.612798497238066,0.22825593508058772,0.3070422535211268,946.2084853192234,0.0,0,0.0,0.0,6.431426736852218,0.0,
71,14.48,,Normal,Normal,True,71.99999999862293,3.0,21.0,-0.34327577063311504,577.0838181225321,0,1,1,0,0,0,13.873672120725969,10.262254551295458,2.1579732268158693,530.7739207249709,16.204853233113916,35.35515121778,79.70709026550344,0.49450247353856935,442.67750077889696,1014.9279421085246,16.837511245605004,0.15232495612719338,3.012378957943012,1.2065545587970736,0.41786670249042385,0.5911602358352719,0.18201261605006214,0.20111111111111113,577.4270938931652,0.0,0,0.0,0.0,3.2077791855254296,0.0,
73,1.0,,Fraud,Normal,False,69.66425954594122,3.0,14.0,-0.5330083662637684,587.1688304932504,1,0,1,0,1,1,45.212806354083604,15.434015258609396,1.536613612102519,809.7513119699839,10.433797163364185,37.001289182424614,77.51840190603974,0.1340479166700846,400.0183804968537,907.7266188688876,6.674635654958279,0.16228838427428557,4.737079754628136,1.5431735048267812,0.4345445985757196,0.639964615787776,0.5269014957477232,0.013513513513513514,587.7018388595142,0.0,1,0.0,0.0,1.9735194940660659,1.0,
73,1.0,,Normal,Normal,True,70.72139975365674,4.0,18.0,-0.5330083662637684,628.6463325999827,1,0,1,0,0,0,41.293435188783015,13.334661766040107,2.404086784162903,55.5122358689324,15.671061332828346,29.856185626223585,67.82059228463524,0.3284166877084641,346.59684988638014,877.2801182272244,7.530365349203316,0.05285208230684816,4.852575815417034,1.584615595328676,0.4304656476244895,0.5927180019013494,0.1323802888436757,0.013513513513513514,629.1793409662464,0.0,0,0.0,0.0,3.673333136752512,0.0,
73,70.6,,Normal,Normal,True,66.41045187557042,4.0,17.0,0.44661987230399663,425.3509521341784,0,1,1,0,1,0,50.835953827671986,9.407611103314432,2.388805224122386,133.69726747445213,14.954837474946407,14.440553392331875,62.8079071623722,0.33139569507078975,333.9479705393174,625.5861294634789,16.548801227589813,0.3903806802705422,3.461450168286163,1.0,0.44456662261227337,0.6145366436864361,0.18855774960960225,0.954054054054054,424.9043322618744,0.0,0,0.0,0.0,7.24578476935662,0.0,
35771,60.6,,Fraud,Normal,False,9.331469982340153,3.0,9.0,0.3058686886017316,348.4778971033248,0,0,0,0,0,0,43.718235435951556,7.7937827531081645,1.0,988.4958323643539,0.0,40.68152823606556,40.169909647623115,0.3714655226397388,762.3103003152777,3345.889593646621,2.503336169812034,0.26858951598146363,2.29533152934379,2.6067804303342026,0.2675368239587786,0.12378472482273628,0.9139961262337578,0.0016940623951694062,348.17202841472306,0.0,0,0.0,0.0,0.0,0.0,
35866,7.61,,Fraud,Normal,False,25.504691117710504,0.0,1.0,-0.4399718338365712,969.1556693017633,0,1,0,0,0,0,99.99999999867923,3.8600838408024987,1.3863809144049872,999.9999999808385,1.6444050177280598,39.389888512022935,18.613742935134304,0.8911888391109145,1094.9999999384333,2936.6244245541834,8.34472122648379,0.23733481335334972,2.4470684100250715,2.931228549189883,0.9999999999545267,0.9292948323201299,0.9093537402821315,0.00021217274932389105,969.5956411355999,0.0,0,0.5,0.0,0.2921762494158289,0.0,
35899,1.0,,Fraud,Normal,False,14.313476943060197,0.0,1.0,-0.5330083662637684,466.8882306557815,0,1,0,0,0,0,98.20478203427523,3.883288488945731,1.2773241558144142,988.4676016494163,2.542179570212795,36.77146968101609,18.0,0.9999999999772257,1014.7054383124349,2427.6709673378928,16.61831346839569,0.2196014567236446,1.2169054752121222,1.9146407852058052,0.9393955157854736,0.9999999999378097,1.0,2.7855153203342618e-05,467.42123902204526,0.0,0,0.5,0.0,0.4838498487248078,0.0,
